Tech,zone,index,x,y,gridcell,area,dist
Windonshore,FI,FI1B,25.8,60.8,x2575y6075,11.3,0.0
Windonshore,FI,FI1B,26.0,60.2,x2600y6025,13.1,0.0
Windonshore,FI,FI1B,26.0,60.5,x2600y6050,23.2,0.0
Windonshore,FI,FI1B,26.2,60.5,x2625y6050,27.3,0.0
Windonshore,FI,FI1B,26.5,60.5,x2650y6050,2.2,0.0
Windonshore,FI,FI1C,21.2,60.5,x2125y6050,56.5,0.0
Windonshore,FI,FI1C,21.2,60.8,x2125y6075,13.0,0.0
Windonshore,FI,FI1C,21.2,61.0,x2125y6100,2.3,0.0
Windonshore,FI,FI1C,21.5,60.5,x2150y6050,14.4,0.0
Windonshore,FI,FI1C,21.5,60.8,x2150y6075,23.8,0.0
Windonshore,FI,FI1C,21.5,61.0,x2150y6100,35.9,0.0
Windonshore,FI,FI1C,21.8,60.5,x2175y6050,61.7,0.0
Windonshore,FI,FI1C,22.0,60.2,x2200y6025,18.8,0.0
Windonshore,FI,FI1C,22.0,60.5,x2200y6050,60.3,0.0
Windonshore,FI,FI1C,22.0,60.8,x2200y6075,121.4,0.0
Windonshore,FI,FI1C,22.0,61.0,x2200y6100,2.8,0.0
Windonshore,FI,FI1C,22.2,60.2,x2225y6025,72.5,0.0
Windonshore,FI,FI1C,22.2,60.5,x2225y6050,54.7,0.0
Windonshore,FI,FI1C,22.2,60.8,x2225y6075,124.0,0.0
Windonshore,FI,FI1C,22.2,61.0,x2225y6100,2.5,0.0
Windonshore,FI,FI1C,22.5,60.2,x2250y6025,16.1,0.0
Windonshore,FI,FI1C,22.5,60.5,x2250y6050,91.2,0.0
Windonshore,FI,FI1C,22.5,60.8,x2250y6075,170.7,0.0
Windonshore,FI,FI1C,22.5,61.0,x2250y6100,3.7,0.0
Windonshore,FI,FI1C,22.8,60.2,x2275y6025,12.1,0.0
Windonshore,FI,FI1C,22.8,60.5,x2275y6050,159.1,0.0
Windonshore,FI,FI1C,22.8,60.8,x2275y6075,244.7,0.0
Windonshore,FI,FI1C,22.8,61.0,x2275y6100,19.7,0.0
Windonshore,FI,FI1C,23.0,60.2,x2300y6025,55.6,0.0
Windonshore,FI,FI1C,23.0,60.5,x2300y6050,277.0,0.0
Windonshore,FI,FI1C,23.0,60.8,x2300y6075,293.4,0.0
Windonshore,FI,FI1C,23.0,61.0,x2300y6100,135.9,0.0
Windonshore,FI,FI1C,23.2,60.2,x2325y6025,137.5,0.0
Windonshore,FI,FI1C,23.2,60.5,x2325y6050,291.0,0.0
Windonshore,FI,FI1C,23.2,60.8,x2325y6075,291.5,0.0
Windonshore,FI,FI1C,23.2,61.0,x2325y6100,138.5,0.0
Windonshore,FI,FI1C,23.5,60.2,x2350y6025,137.1,0.0
Windonshore,FI,FI1C,23.5,60.5,x2350y6050,260.5,0.0
Windonshore,FI,FI1C,23.5,60.8,x2350y6075,214.1,0.0
Windonshore,FI,FI1C,23.5,61.0,x2350y6100,31.6,0.0
Windonshore,FI,FI1C,23.8,60.2,x2375y6025,11.2,0.0
Windonshore,FI,FI1C,23.8,60.5,x2375y6050,122.6,0.0
Windonshore,FI,FI1C,23.8,60.8,x2375y6075,122.4,0.0
Windonshore,FI,FI1C,23.8,61.0,x2375y6100,36.6,0.0
Windonshore,FI,FI1C,24.0,60.5,x2400y6050,9.6,0.0
Windonshore,FI,FI1C,24.0,60.8,x2400y6075,220.4,0.0
Windonshore,FI,FI1C,24.0,61.0,x2400y6100,179.6,0.0
Windonshore,FI,FI1C,24.0,61.2,x2400y6125,0.1,0.0
Windonshore,FI,FI1C,24.2,60.8,x2425y6075,257.8,0.0
Windonshore,FI,FI1C,24.2,61.0,x2425y6100,131.5,0.0
Windonshore,FI,FI1C,24.2,61.2,x2425y6125,5.4,0.0
Windonshore,FI,FI1C,24.5,60.8,x2450y6075,253.0,0.0
Windonshore,FI,FI1C,24.5,61.0,x2450y6100,92.5,0.0
Windonshore,FI,FI1C,24.5,61.2,x2450y6125,89.3,0.0
Windonshore,FI,FI1C,24.8,60.8,x2475y6075,160.5,0.0
Windonshore,FI,FI1C,24.8,61.0,x2475y6100,199.4,0.0
Windonshore,FI,FI1C,24.8,61.2,x2475y6125,140.9,0.0
Windonshore,FI,FI1C,25.0,60.8,x2500y6075,158.2,0.0
Windonshore,FI,FI1C,25.0,61.0,x2500y6100,266.3,0.0
Windonshore,FI,FI1C,25.0,61.2,x2500y6125,194.8,0.0
Windonshore,FI,FI1C,25.0,61.5,x2500y6150,0.3,0.0
Windonshore,FI,FI1C,25.2,60.8,x2525y6075,28.1,0.0
Windonshore,FI,FI1C,25.2,61.0,x2525y6100,241.1,0.0
Windonshore,FI,FI1C,25.2,61.2,x2525y6125,165.9,0.0
Windonshore,FI,FI1C,25.2,61.5,x2525y6150,3.9,0.0
Windonshore,FI,FI1C,25.5,60.8,x2550y6075,34.7,0.0
Windonshore,FI,FI1C,25.5,61.0,x2550y6100,114.7,0.0
Windonshore,FI,FI1C,25.5,61.2,x2550y6125,148.3,0.0
Windonshore,FI,FI1C,25.5,61.5,x2550y6150,89.0,0.0
Windonshore,FI,FI1C,25.8,60.8,x2575y6075,156.9,0.0
Windonshore,FI,FI1C,25.8,61.0,x2575y6100,160.4,0.0
Windonshore,FI,FI1C,25.8,61.2,x2575y6125,203.9,0.0
Windonshore,FI,FI1C,25.8,61.5,x2575y6150,228.1,0.0
Windonshore,FI,FI1C,25.8,61.8,x2575y6175,0.2,0.0
Windonshore,FI,FI1C,26.0,60.8,x2600y6075,182.3,0.0
Windonshore,FI,FI1C,26.0,61.0,x2600y6100,193.9,0.0
Windonshore,FI,FI1C,26.0,61.2,x2600y6125,161.9,0.0
Windonshore,FI,FI1C,26.0,61.5,x2600y6150,217.5,0.0
Windonshore,FI,FI1C,26.0,61.8,x2600y6175,0.4,0.0
Windonshore,FI,FI1C,26.2,60.8,x2625y6075,199.9,0.0
Windonshore,FI,FI1C,26.2,61.0,x2625y6100,208.0,0.0
Windonshore,FI,FI1C,26.2,61.2,x2625y6125,171.8,0.0
Windonshore,FI,FI1C,26.2,61.5,x2625y6150,114.0,0.0
Windonshore,FI,FI1C,26.5,60.5,x2650y6050,6.4,0.0
Windonshore,FI,FI1C,26.5,60.8,x2650y6075,251.2,0.0
Windonshore,FI,FI1C,26.5,61.0,x2650y6100,196.2,0.0
Windonshore,FI,FI1C,26.5,61.2,x2650y6125,134.8,0.0
Windonshore,FI,FI1C,26.5,61.5,x2650y6150,1.6,0.0
Windonshore,FI,FI1C,26.8,60.5,x2675y6050,3.4,0.0
Windonshore,FI,FI1C,26.8,60.8,x2675y6075,177.7,0.0
Windonshore,FI,FI1C,26.8,61.0,x2675y6100,169.0,0.0
Windonshore,FI,FI1C,26.8,61.2,x2675y6125,28.1,0.0
Windonshore,FI,FI1C,27.0,60.5,x2700y6050,0.6,0.0
Windonshore,FI,FI1C,27.0,60.8,x2700y6075,228.1,0.0
Windonshore,FI,FI1C,27.0,61.0,x2700y6100,167.4,0.0
Windonshore,FI,FI1C,27.2,60.8,x2725y6075,217.6,0.0
Windonshore,FI,FI1C,27.2,61.0,x2725y6100,222.1,0.0
Windonshore,FI,FI1C,27.2,61.2,x2725y6125,6.5,0.0
Windonshore,FI,FI1C,27.5,60.8,x2750y6075,229.9,0.0
Windonshore,FI,FI1C,27.5,61.0,x2750y6100,195.2,0.0
Windonshore,FI,FI1C,27.5,61.2,x2750y6125,87.4,0.0
Windonshore,FI,FI1C,27.8,60.8,x2775y6075,188.3,0.0
Windonshore,FI,FI1C,27.8,61.0,x2775y6100,191.6,0.0
Windonshore,FI,FI1C,27.8,61.2,x2775y6125,115.6,0.0
Windonshore,FI,FI1C,28.0,60.8,x2800y6075,129.6,0.0
Windonshore,FI,FI1C,28.0,61.0,x2800y6100,132.6,0.0
Windonshore,FI,FI1C,28.0,61.2,x2800y6125,16.3,0.0
Windonshore,FI,FI1C,28.2,60.8,x2825y6075,11.9,0.0
Windonshore,FI,FI1C,28.2,61.0,x2825y6100,86.3,0.0
Windonshore,FI,FI1C,28.2,61.2,x2825y6125,0.2,0.0
Windonshore,FI,FI1C,28.2,61.5,x2825y6150,5.3,0.0
Windonshore,FI,FI1C,28.5,61.0,x2850y6100,123.0,0.0
Windonshore,FI,FI1C,28.5,61.2,x2850y6125,13.4,0.0
Windonshore,FI,FI1C,28.5,61.5,x2850y6150,54.5,0.0
Windonshore,FI,FI1C,28.8,61.0,x2875y6100,25.6,0.0
Windonshore,FI,FI1C,28.8,61.2,x2875y6125,40.7,0.0
Windonshore,FI,FI1C,28.8,61.5,x2875y6150,34.7,0.0
Windonshore,FI,FI1C,29.0,61.2,x2900y6125,85.1,0.0
Windonshore,FI,FI1C,29.0,61.5,x2900y6150,118.8,0.0
Windonshore,FI,FI1C,29.2,61.2,x2925y6125,15.8,0.0
Windonshore,FI,FI1C,29.2,61.5,x2925y6150,144.7,0.0
Windonshore,FI,FI1C,29.2,61.8,x2925y6175,0.5,0.0
Windonshore,FI,FI1C,29.5,61.5,x2950y6150,62.1,0.0
Windonshore,FI,FI1C,29.5,61.8,x2950y6175,13.7,0.0
Windonshore,FI,FI1C,29.8,61.5,x2975y6150,2.8,0.0
Windonshore,FI,FI1C,29.8,61.8,x2975y6175,81.0,0.0
Windonshore,FI,FI1C,30.0,61.8,x3000y6175,42.7,0.0
Windonshore,FI,FI19,21.0,62.5,x2100y6250,0.4,0.0
Windonshore,FI,FI19,21.0,62.8,x2100y6275,20.0,0.0
Windonshore,FI,FI19,21.0,63.0,x2100y6300,6.5,0.0
Windonshore,FI,FI19,21.2,61.5,x2125y6150,0.0,0.0
Windonshore,FI,FI19,21.2,62.0,x2125y6200,6.0,0.0
Windonshore,FI,FI19,21.2,62.2,x2125y6225,7.6,0.0
Windonshore,FI,FI19,21.2,62.5,x2125y6250,26.0,0.0
Windonshore,FI,FI19,21.2,62.8,x2125y6275,46.9,0.0
Windonshore,FI,FI19,21.2,63.0,x2125y6300,34.0,0.0
Windonshore,FI,FI19,21.5,61.2,x2150y6125,3.7,0.0
Windonshore,FI,FI19,21.5,61.5,x2150y6150,26.6,0.0
Windonshore,FI,FI19,21.5,61.8,x2150y6175,0.1,0.0
Windonshore,FI,FI19,21.5,62.0,x2150y6200,36.3,0.0
Windonshore,FI,FI19,21.5,62.2,x2150y6225,7.6,0.0
Windonshore,FI,FI19,21.5,63.0,x2150y6300,17.5,0.0
Windonshore,FI,FI19,21.8,61.0,x2175y6100,3.4,0.0
Windonshore,FI,FI19,21.8,61.2,x2175y6125,3.7,0.0
Windonshore,FI,FI19,21.8,61.5,x2175y6150,24.6,0.0
Windonshore,FI,FI19,21.8,62.2,x2175y6225,61.9,0.0
Windonshore,FI,FI19,21.8,62.5,x2175y6250,140.4,0.0
Windonshore,FI,FI19,21.8,62.8,x2175y6275,79.8,0.0
Windonshore,FI,FI19,21.8,63.2,x2175y6325,9.4,0.0
Windonshore,FI,FI19,22.0,61.0,x2200y6100,58.7,0.0
Windonshore,FI,FI19,22.0,61.8,x2200y6175,6.3,0.0
Windonshore,FI,FI19,22.0,62.0,x2200y6200,61.5,0.0
Windonshore,FI,FI19,22.0,62.2,x2200y6225,251.1,0.0
Windonshore,FI,FI19,22.0,62.5,x2200y6250,285.7,0.0
Windonshore,FI,FI19,22.0,62.8,x2200y6275,243.1,0.0
Windonshore,FI,FI19,22.0,63.0,x2200y6300,33.1,0.0
Windonshore,FI,FI19,22.0,63.2,x2200y6325,82.3,0.0
Windonshore,FI,FI19,22.0,63.5,x2200y6350,0.8,0.0
Windonshore,FI,FI19,22.2,61.0,x2225y6100,22.9,0.0
Windonshore,FI,FI19,22.2,61.8,x2225y6175,35.6,0.0
Windonshore,FI,FI19,22.2,62.0,x2225y6200,164.5,0.0
Windonshore,FI,FI19,22.2,62.2,x2225y6225,135.3,0.0
Windonshore,FI,FI19,22.2,62.5,x2225y6250,218.1,0.0
Windonshore,FI,FI19,22.2,62.8,x2225y6275,301.5,0.0
Windonshore,FI,FI19,22.2,63.0,x2225y6300,136.3,0.0
Windonshore,FI,FI19,22.2,63.2,x2225y6325,59.1,0.0
Windonshore,FI,FI19,22.2,63.5,x2225y6350,12.1,0.0
Windonshore,FI,FI19,22.5,61.0,x2250y6100,12.7,0.0
Windonshore,FI,FI19,22.5,61.2,x2250y6125,72.7,0.0
Windonshore,FI,FI19,22.5,61.5,x2250y6150,108.0,0.0
Windonshore,FI,FI19,22.5,61.8,x2250y6175,91.5,0.0
Windonshore,FI,FI19,22.5,62.0,x2250y6200,9.6,0.0
Windonshore,FI,FI19,22.5,62.2,x2250y6225,31.3,0.0
Windonshore,FI,FI19,22.5,62.5,x2250y6250,199.5,0.0
Windonshore,FI,FI19,22.5,62.8,x2250y6275,214.6,0.0
Windonshore,FI,FI19,22.5,63.0,x2250y6300,188.6,0.0
Windonshore,FI,FI19,22.5,63.2,x2250y6325,15.6,0.0
Windonshore,FI,FI19,22.5,63.5,x2250y6350,46.0,0.0
Windonshore,FI,FI19,22.5,63.8,x2250y6375,5.0,0.0
Windonshore,FI,FI19,22.8,61.0,x2275y6100,70.9,0.0
Windonshore,FI,FI19,22.8,61.2,x2275y6125,233.0,0.0
Windonshore,FI,FI19,22.8,61.5,x2275y6150,257.3,0.0
Windonshore,FI,FI19,22.8,61.8,x2275y6175,184.2,0.0
Windonshore,FI,FI19,22.8,62.0,x2275y6200,137.9,0.0
Windonshore,FI,FI19,22.8,62.2,x2275y6225,13.7,0.0
Windonshore,FI,FI19,22.8,62.5,x2275y6250,220.5,0.0
Windonshore,FI,FI19,22.8,62.8,x2275y6275,82.3,0.0
Windonshore,FI,FI19,22.8,63.0,x2275y6300,257.4,0.0
Windonshore,FI,FI19,22.8,63.2,x2275y6325,25.7,0.0
Windonshore,FI,FI19,22.8,63.8,x2275y6375,25.1,0.0
Windonshore,FI,FI19,22.8,64.0,x2275y6400,0.1,0.0
Windonshore,FI,FI19,23.0,61.0,x2300y6100,1.6,0.0
Windonshore,FI,FI19,23.0,61.2,x2300y6125,280.4,0.0
Windonshore,FI,FI19,23.0,61.5,x2300y6150,252.3,0.0
Windonshore,FI,FI19,23.0,61.8,x2300y6175,166.6,0.0
Windonshore,FI,FI19,23.0,62.0,x2300y6200,173.2,0.0
Windonshore,FI,FI19,23.0,62.2,x2300y6225,2.2,0.0
Windonshore,FI,FI19,23.0,62.5,x2300y6250,243.4,0.0
Windonshore,FI,FI19,23.0,62.8,x2300y6275,66.0,0.0
Windonshore,FI,FI19,23.0,63.0,x2300y6300,248.5,0.0
Windonshore,FI,FI19,23.0,63.2,x2300y6325,156.3,0.0
Windonshore,FI,FI19,23.0,63.8,x2300y6375,0.9,0.0
Windonshore,FI,FI19,23.2,61.0,x2325y6100,21.6,0.0
Windonshore,FI,FI19,23.2,61.2,x2325y6125,299.8,0.0
Windonshore,FI,FI19,23.2,61.5,x2325y6150,207.7,0.0
Windonshore,FI,FI19,23.2,61.8,x2325y6175,105.7,0.0
Windonshore,FI,FI19,23.2,62.0,x2325y6200,172.9,0.0
Windonshore,FI,FI19,23.2,62.2,x2325y6225,125.5,0.0
Windonshore,FI,FI19,23.2,62.5,x2325y6250,290.7,0.0
Windonshore,FI,FI19,23.2,62.8,x2325y6275,193.5,0.0
Windonshore,FI,FI19,23.2,63.0,x2325y6300,278.7,0.0
Windonshore,FI,FI19,23.2,63.2,x2325y6325,241.1,0.0
Windonshore,FI,FI19,23.2,63.5,x2325y6350,3.6,0.0
Windonshore,FI,FI19,23.5,61.0,x2350y6100,111.2,0.0
Windonshore,FI,FI19,23.5,61.2,x2350y6125,251.5,0.0
Windonshore,FI,FI19,23.5,61.5,x2350y6150,67.4,0.0
Windonshore,FI,FI19,23.5,61.8,x2350y6175,205.6,0.0
Windonshore,FI,FI19,23.5,62.0,x2350y6200,221.4,0.0
Windonshore,FI,FI19,23.5,62.2,x2350y6225,261.0,0.0
Windonshore,FI,FI19,23.5,62.5,x2350y6250,270.0,0.0
Windonshore,FI,FI19,23.5,62.8,x2350y6275,222.7,0.0
Windonshore,FI,FI19,23.5,63.0,x2350y6300,275.0,0.0
Windonshore,FI,FI19,23.5,63.2,x2350y6325,175.6,0.0
Windonshore,FI,FI19,23.5,63.5,x2350y6350,24.2,0.0
Windonshore,FI,FI19,23.8,61.0,x2375y6100,102.9,0.0
Windonshore,FI,FI19,23.8,61.2,x2375y6125,154.2,0.0
Windonshore,FI,FI19,23.8,61.5,x2375y6150,27.8,0.0
Windonshore,FI,FI19,23.8,61.8,x2375y6175,160.4,0.0
Windonshore,FI,FI19,23.8,62.0,x2375y6200,224.7,0.0
Windonshore,FI,FI19,23.8,62.2,x2375y6225,210.8,0.0
Windonshore,FI,FI19,23.8,62.5,x2375y6250,257.9,0.0
Windonshore,FI,FI19,23.8,62.8,x2375y6275,280.5,0.0
Windonshore,FI,FI19,23.8,63.0,x2375y6300,209.9,0.0
Windonshore,FI,FI19,23.8,63.2,x2375y6325,87.4,0.0
Windonshore,FI,FI19,23.8,63.5,x2375y6350,15.7,0.0
Windonshore,FI,FI19,24.0,61.0,x2400y6100,12.0,0.0
Windonshore,FI,FI19,24.0,61.2,x2400y6125,126.2,0.0
Windonshore,FI,FI19,24.0,61.5,x2400y6150,90.5,0.0
Windonshore,FI,FI19,24.0,61.8,x2400y6175,142.3,0.0
Windonshore,FI,FI19,24.0,62.0,x2400y6200,180.4,0.0
Windonshore,FI,FI19,24.0,62.2,x2400y6225,232.6,0.0
Windonshore,FI,FI19,24.0,62.5,x2400y6250,165.3,0.0
Windonshore,FI,FI19,24.0,62.8,x2400y6275,249.0,0.0
Windonshore,FI,FI19,24.0,63.0,x2400y6300,241.5,0.0
Windonshore,FI,FI19,24.0,63.2,x2400y6325,125.8,0.0
Windonshore,FI,FI19,24.2,61.2,x2425y6125,123.5,0.0
Windonshore,FI,FI19,24.2,61.5,x2425y6150,146.9,0.0
Windonshore,FI,FI19,24.2,61.8,x2425y6175,123.8,0.0
Windonshore,FI,FI19,24.2,62.0,x2425y6200,172.6,0.0
Windonshore,FI,FI19,24.2,62.2,x2425y6225,242.6,0.0
Windonshore,FI,FI19,24.2,62.5,x2425y6250,178.3,0.0
Windonshore,FI,FI19,24.2,62.8,x2425y6275,257.2,0.0
Windonshore,FI,FI19,24.2,63.0,x2425y6300,260.1,0.0
Windonshore,FI,FI19,24.2,63.2,x2425y6325,29.3,0.0
Windonshore,FI,FI19,24.5,61.2,x2450y6125,15.1,0.0
Windonshore,FI,FI19,24.5,61.5,x2450y6150,211.8,0.0
Windonshore,FI,FI19,24.5,61.8,x2450y6175,173.8,0.0
Windonshore,FI,FI19,24.5,62.0,x2450y6200,119.8,0.0
Windonshore,FI,FI19,24.5,62.2,x2450y6225,232.9,0.0
Windonshore,FI,FI19,24.5,62.5,x2450y6250,252.0,0.0
Windonshore,FI,FI19,24.5,62.8,x2450y6275,217.8,0.0
Windonshore,FI,FI19,24.5,63.0,x2450y6300,256.2,0.0
Windonshore,FI,FI19,24.5,63.2,x2450y6325,0.6,0.0
Windonshore,FI,FI19,24.8,61.5,x2475y6150,233.2,0.0
Windonshore,FI,FI19,24.8,61.8,x2475y6175,217.4,0.0
Windonshore,FI,FI19,24.8,62.0,x2475y6200,140.4,0.0
Windonshore,FI,FI19,24.8,62.2,x2475y6225,157.5,0.0
Windonshore,FI,FI19,24.8,62.5,x2475y6250,269.3,0.0
Windonshore,FI,FI19,24.8,62.8,x2475y6275,248.1,0.0
Windonshore,FI,FI19,24.8,63.0,x2475y6300,269.4,0.0
Windonshore,FI,FI19,24.8,63.2,x2475y6325,43.4,0.0
Windonshore,FI,FI19,25.0,61.5,x2500y6150,151.1,0.0
Windonshore,FI,FI19,25.0,61.8,x2500y6175,202.2,0.0
Windonshore,FI,FI19,25.0,62.0,x2500y6200,199.0,0.0
Windonshore,FI,FI19,25.0,62.2,x2500y6225,218.3,0.0
Windonshore,FI,FI19,25.0,62.5,x2500y6250,273.9,0.0
Windonshore,FI,FI19,25.0,62.8,x2500y6275,243.7,0.0
Windonshore,FI,FI19,25.0,63.0,x2500y6300,230.3,0.0
Windonshore,FI,FI19,25.0,63.2,x2500y6325,190.1,0.0
Windonshore,FI,FI19,25.0,63.5,x2500y6350,32.5,0.0
Windonshore,FI,FI19,25.2,61.5,x2525y6150,76.0,0.0
Windonshore,FI,FI19,25.2,61.8,x2525y6175,199.8,0.0
Windonshore,FI,FI19,25.2,62.0,x2525y6200,249.1,0.0
Windonshore,FI,FI19,25.2,62.2,x2525y6225,211.3,0.0
Windonshore,FI,FI19,25.2,62.5,x2525y6250,262.3,0.0
Windonshore,FI,FI19,25.2,62.8,x2525y6275,210.3,0.0
Windonshore,FI,FI19,25.2,63.0,x2525y6300,195.0,0.0
Windonshore,FI,FI19,25.2,63.2,x2525y6325,221.1,0.0
Windonshore,FI,FI19,25.2,63.5,x2525y6350,165.7,0.0
Windonshore,FI,FI19,25.5,61.5,x2550y6150,5.5,0.0
Windonshore,FI,FI19,25.5,61.8,x2550y6175,131.2,0.0
Windonshore,FI,FI19,25.5,62.0,x2550y6200,203.6,0.0
Windonshore,FI,FI19,25.5,62.2,x2550y6225,152.6,0.0
Windonshore,FI,FI19,25.5,62.5,x2550y6250,190.0,0.0
Windonshore,FI,FI19,25.5,62.8,x2550y6275,204.6,0.0
Windonshore,FI,FI19,25.5,63.0,x2550y6300,222.7,0.0
Windonshore,FI,FI19,25.5,63.2,x2550y6325,218.4,0.0
Windonshore,FI,FI19,25.5,63.5,x2550y6350,148.7,0.0
Windonshore,FI,FI19,25.8,61.8,x2575y6175,132.7,0.0
Windonshore,FI,FI19,25.8,62.0,x2575y6200,176.1,0.0
Windonshore,FI,FI19,25.8,62.2,x2575y6225,94.1,0.0
Windonshore,FI,FI19,25.8,62.5,x2575y6250,151.8,0.0
Windonshore,FI,FI19,25.8,62.8,x2575y6275,216.0,0.0
Windonshore,FI,FI19,25.8,63.0,x2575y6300,204.0,0.0
Windonshore,FI,FI19,25.8,63.2,x2575y6325,204.5,0.0
Windonshore,FI,FI19,25.8,63.5,x2575y6350,124.5,0.0
Windonshore,FI,FI19,26.0,61.8,x2600y6175,134.5,0.0
Windonshore,FI,FI19,26.0,62.0,x2600y6200,198.8,0.0
Windonshore,FI,FI19,26.0,62.2,x2600y6225,114.6,0.0
Windonshore,FI,FI19,26.0,62.5,x2600y6250,209.2,0.0
Windonshore,FI,FI19,26.0,62.8,x2600y6275,173.2,0.0
Windonshore,FI,FI19,26.0,63.0,x2600y6300,161.1,0.0
Windonshore,FI,FI19,26.0,63.2,x2600y6325,214.0,0.0
Windonshore,FI,FI19,26.0,63.5,x2600y6350,27.5,0.0
Windonshore,FI,FI19,26.2,61.8,x2625y6175,145.7,0.0
Windonshore,FI,FI19,26.2,62.0,x2625y6200,141.1,0.0
Windonshore,FI,FI19,26.2,62.2,x2625y6225,138.1,0.0
Windonshore,FI,FI19,26.2,62.5,x2625y6250,221.9,0.0
Windonshore,FI,FI19,26.2,62.8,x2625y6275,167.4,0.0
Windonshore,FI,FI19,26.2,63.0,x2625y6300,96.7,0.0
Windonshore,FI,FI19,26.2,63.2,x2625y6325,49.9,0.0
Windonshore,FI,FI19,26.5,61.8,x2650y6175,35.4,0.0
Windonshore,FI,FI19,26.5,62.0,x2650y6200,26.4,0.0
Windonshore,FI,FI19,26.5,62.2,x2650y6225,111.6,0.0
Windonshore,FI,FI19,26.5,62.5,x2650y6250,155.5,0.0
Windonshore,FI,FI19,26.5,62.8,x2650y6275,23.6,0.0
Windonshore,FI,FI19,26.5,63.0,x2650y6300,4.1,0.0
Windonshore,FI,FI19,26.8,62.2,x2675y6225,18.2,0.0
Windonshore,FI,FI19,26.8,62.5,x2675y6250,10.7,0.0
Windonshore,FI,FI1D,20.8,69.0,x2075y6900,12.1,0.0
Windonshore,FI,FI1D,21.0,69.0,x2100y6900,93.0,0.0
Windonshore,FI,FI1D,21.2,68.8,x2125y6875,7.9,0.0
Windonshore,FI,FI1D,21.2,69.0,x2125y6900,40.5,0.0
Windonshore,FI,FI1D,21.5,68.8,x2150y6875,30.1,0.0
Windonshore,FI,FI1D,21.8,68.8,x2175y6875,19.8,0.0
Windonshore,FI,FI1D,22.0,68.5,x2200y6850,10.9,0.0
Windonshore,FI,FI1D,22.0,68.8,x2200y6875,60.2,0.0
Windonshore,FI,FI1D,22.2,68.5,x2225y6850,22.8,0.0
Windonshore,FI,FI1D,22.2,68.8,x2225y6875,43.8,0.0
Windonshore,FI,FI1D,22.5,68.5,x2250y6850,40.7,0.0
Windonshore,FI,FI1D,22.8,68.5,x2275y6850,52.8,0.0
Windonshore,FI,FI1D,23.0,68.2,x2300y6825,22.6,0.0
Windonshore,FI,FI1D,23.0,68.5,x2300y6850,69.5,0.0
Windonshore,FI,FI1D,23.2,63.8,x2325y6375,1.8,0.0
Windonshore,FI,FI1D,23.2,64.0,x2325y6400,0.1,0.0
Windonshore,FI,FI1D,23.2,67.5,x2325y6750,5.2,0.0
Windonshore,FI,FI1D,23.2,67.8,x2325y6775,0.9,0.0
Windonshore,FI,FI1D,23.2,68.2,x2325y6825,146.3,0.0
Windonshore,FI,FI1D,23.2,68.5,x2325y6850,139.4,0.0
Windonshore,FI,FI1D,23.2,68.8,x2325y6875,1.1,0.0
Windonshore,FI,FI1D,23.5,64.0,x2350y6400,6.0,0.0
Windonshore,FI,FI1D,23.5,66.2,x2350y6625,0.0,0.0
Windonshore,FI,FI1D,23.5,66.5,x2350y6650,1.4,0.0
Windonshore,FI,FI1D,23.5,67.2,x2350y6725,20.9,0.0
Windonshore,FI,FI1D,23.5,67.5,x2350y6750,106.7,0.0
Windonshore,FI,FI1D,23.5,67.8,x2350y6775,126.1,0.0
Windonshore,FI,FI1D,23.5,68.0,x2350y6800,23.7,0.0
Windonshore,FI,FI1D,23.5,68.2,x2350y6825,197.9,0.0
Windonshore,FI,FI1D,23.5,68.5,x2350y6850,161.8,0.0
Windonshore,FI,FI1D,23.5,68.8,x2350y6875,4.1,0.0
Windonshore,FI,FI1D,23.8,63.5,x2375y6350,6.7,0.0
Windonshore,FI,FI1D,23.8,64.0,x2375y6400,0.6,0.0
Windonshore,FI,FI1D,23.8,64.2,x2375y6425,4.8,0.0
Windonshore,FI,FI1D,23.8,66.2,x2375y6625,0.6,0.0
Windonshore,FI,FI1D,23.8,66.5,x2375y6650,61.5,0.0
Windonshore,FI,FI1D,23.8,66.8,x2375y6675,9.7,0.0
Windonshore,FI,FI1D,23.8,67.0,x2375y6700,36.5,0.0
Windonshore,FI,FI1D,23.8,67.2,x2375y6725,133.7,0.0
Windonshore,FI,FI1D,23.8,67.5,x2375y6750,175.4,0.0
Windonshore,FI,FI1D,23.8,67.8,x2375y6775,238.5,0.0
Windonshore,FI,FI1D,23.8,68.0,x2375y6800,92.0,0.0
Windonshore,FI,FI1D,23.8,68.2,x2375y6825,77.0,0.0
Windonshore,FI,FI1D,23.8,68.5,x2375y6850,83.0,0.0
Windonshore,FI,FI1D,23.8,68.8,x2375y6875,4.6,0.0
Windonshore,FI,FI1D,24.0,63.2,x2400y6325,32.2,0.0
Windonshore,FI,FI1D,24.0,63.5,x2400y6350,27.6,0.0
Windonshore,FI,FI1D,24.0,64.2,x2400y6425,4.8,0.0
Windonshore,FI,FI1D,24.0,66.5,x2400y6650,150.9,0.0
Windonshore,FI,FI1D,24.0,66.8,x2400y6675,150.4,0.0
Windonshore,FI,FI1D,24.0,67.0,x2400y6700,200.6,0.0
Windonshore,FI,FI1D,24.0,67.2,x2400y6725,185.9,0.0
Windonshore,FI,FI1D,24.0,67.5,x2400y6750,188.3,0.0
Windonshore,FI,FI1D,24.0,67.8,x2400y6775,202.0,0.0
